x,y,h3_id,redevelopment_score,zoning_score,current_use_score,ownership_score,improvements_score,total_coverage
-123.65054263106876,41.517170021560204,88281c8843fffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-123.63221222359032,41.51425732052641,88281c8845fffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-123.63987011992008,41.51971343906659,88281c8847fffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-123.645899093493,41.50371519906119,88281c8849fffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-123.65355621560022,41.50917101453753,88281c884bfffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-123.6352276124987,41.50625808761635,88281c884dfffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-123.66887186350442,41.52007936376392,88281c8851fffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-123.67653038883999,41.52553189724802,88281c8853fffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-123.65820084271328,41.5226243475898,88281c8855fffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-123.66585952228984,41.52807757948045,88281c8857fffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-123.6718836432673,41.512080583238934,88281c8859fffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-123.67954154671713,41.517533512519506,88281c885bfffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-123.66121380568089,41.51462573614947,88281c885dfffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-123.61852108997196,41.52479766874874,88281c8861fffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-123.62617975976065,41.53025409051028,88281c8863fffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-123.60784457215334,41.52733848011587,88281c8865fffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-123.61550339354967,41.53279560061655,88281c8867fffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-123.62153822409992,41.51679917113847,88281c8869fffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-123.62919627272444,41.522255988264206,88281c886bfffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-123.61086288960622,41.519340152956595,88281c886dfffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-123.69813978778002,41.571318095437796,88281c8881fffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-123.70580251604426,41.57676396636682,88281c8883fffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-123.68746598961047,41.57386606354133,88281c8885fffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-123.69512887381966,41.579312633050414,88281c8887fffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-123.70115014015046,41.563322991717875,88281c8889fffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-123.7088122454134,41.568769259354156,88281c888bfffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-123.69047752643975,41.56587112929422,88281c888dfffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-123.72413785521786,41.57965850887969,88281c8891fffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-123.73180135929623,41.58510149050644,88281c8893fffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-123.71346571100102,41.58220874194984,88281c8895fffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-123.72112937241873,41.58765242205557,88281c8897fffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-123.72714577673827,41.571664029711066,88281c8899fffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-123.7348086573051,41.577107408399335,88281c889bfffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-123.71647481717967,41.57421443178522,88281c889dfffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-123.67377756805614,41.584407361102116,88281c88a1fffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-123.68144123044995,41.58985423264356,88281c88a3fffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-123.66309990549507,41.58695342165977,88281c88a5fffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-123.67076372259417,41.59240099201793,88281c88a7fffff,0.10800000000000001,0.0,0.0,0.0,1.0,1.0
-123.6767908513932,41.57641316325949,88281c88a9fffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-123.68445389099409,41.5818604314306,88281c88abfffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-123.66611437361708,41.57895939418712,88281c88adfffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-123.69978137256625,41.5927516815478,88281c88b1fffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-123.70744581407456,41.59819566323103,88281c88b3fffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-123.68910536056715,41.59530000867981,88281c88b5fffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-123.69676995817623,41.6007446890794,88281c88b7fffff,0.25200000000000006,0.5,0.0,0.0,0.0,0.5
-123.70279222514206,41.58475810720419,88281c88b9fffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-123.71045604334616,41.590202485871224,88281c88bbfffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-123.69211739812887,41.58730660423723,88281c88bdfffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-123.69649891529889,41.549879563001134,88281c88c1fffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-123.70415993107159,41.55532732220928,88281c88c3fffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-123.68582733006043,41.55242717135605,88281c88c5fffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-123.6934885016224,41.557875629007924,88281c88c7fffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-123.69950876760967,41.541882931592696,88281c88c9fffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-123.7071691606837,41.547331087230766,88281c88cbfffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-123.68883836630324,41.54443070899206,88281c88cdfffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-123.72249134567049,41.55822411400009,88281c88d1fffff,0.12150000000000001,0.0,0.0,0.19999999999999996,0.0,0.19999999999999996
-123.73015313712044,41.563668984868144,88281c88d3fffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-123.71182141338996,41.56077398648471,88281c88d5fffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-123.71948336202267,41.56621955569579,88281c88d7fffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-123.72549876826352,41.550228107016835,88281c88d9fffff,0.12150000000000001,0.0,0.0,0.19999999999999996,0.0,0.19999999999999996
-123.73315993650488,41.55567337466949,88281c88dbfffff,0.12150000000000001,0.0,0.0,0.19999999999999996,0.0,0.19999999999999996
-123.71483002011442,41.55277814807713,88281c88ddfffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-123.67214162345722,41.56296963898381,88281c88e1fffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-123.67980357274591,41.568418398808525,88281c88e3fffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-123.66146617571859,41.56551534135089,88281c88e5fffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-123.66912827955761,41.57096479985561,88281c88e7fffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-123.6751544054565,41.55497391189041,88281c88e9fffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-123.68281573225481,41.56042306806782,88281c88ebfffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-123.66448014197569,41.55751978419917,88281c88edfffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-123.56976158822862,41.55094962264898,88281c8901fffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-123.57742210254763,41.55640804949871,88281c8903fffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-123.5590773673245,41.55348660926488,88281c8905fffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-123.56673803076492,41.558945735321494,88281c8907fffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-123.57278458233138,41.542952942592905,88281c8909fffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-123.58044447591031,41.548411764652926,88281c890bfffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-123.56210154539372,41.54549010145491,88281c890dfffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-123.59576567602855,41.55932612562904,88281c8911fffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-123.60342698210684,41.5647816642782,88281c8913fffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-123.58508308812034,41.56186538187042,88281c8915fffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-123.59274454471635,41.567321619630576,88281c8917fffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-123.59878624428778,41.55133006435776,88281c8919fffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-123.60644692911166,41.55678599857246,88281c891bfffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-123.58810484055287,41.55386949237615,88281c891dfffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-123.54536588784099,41.5640184914524,88281c8921fffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-123.55302732037377,41.56947792166317,88281c8923fffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-123.53467781768794,41.56655356095317,88281c8925fffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-123.54233939809625,41.57201369060412,88281c8927fffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-123.54839181369161,41.556022724096856,88281c8929fffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-123.55605262569809,41.561482549440626,88281c892bfffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-123.53770492782397,41.55855796674131,88281c892dfffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-123.57137566576579,41.5723989165154,88281c8931fffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-123.57903789336622,41.577855457979084,88281c8933fffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-123.56068922519198,41.574936257239784,88281c8935fffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-123.56835160206528,41.58039349804853,88281c8937fffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-123.57439916587968,41.56440376689251,88281c8939fffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-123.58206077243834,41.569860703844334,88281c893bfffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-123.56371390979963,41.56694128029139,88281c893dfffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-123.56814821142295,41.52949538420899,88281c8941fffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-123.57580701321376,41.5349556954724,88281c8943fffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-123.55746620928547,41.53203201599778,88281c8945fffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-123.56512516004634,41.53749302632986,88281c8947fffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-123.57117069966414,41.52149717541164,88281c8949fffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-123.57882888101636,41.52695788160673,88281c894bfffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-123.56048988096616,41.524033979018,88281c894dfffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-123.5941466562319,41.537876012102586,88281c8951fffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-123.60180624963462,41.54333343613572,88281c8953fffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-123.58346628610836,41.5404149126742,88281c8955fffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-123.59112602987649,41.54587303568053,88281c8957fffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-123.59716671975961,41.529878421961534,88281c8959fffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-123.60482569220963,41.535336241282025,88281c895bfffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-123.58648753328235,41.53241749388169,88281c895dfffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-123.54375745638791,41.542565074230346,88281c8961fffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-123.55141717578879,41.5480263888565,88281c8963fffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-123.53307160688458,41.54509979046623,88281c8965fffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-123.54073147401037,41.550561804394015,88281c8967fffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-123.54678287509721,41.53456777656949,88281c8969fffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-123.55444197427319,41.540029486050386,88281c896bfffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-123.53609820935203,41.537102665520635,88281c896dfffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-123.62339507672013,41.5891356218927,88281c8981fffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-123.63105888497202,41.594586384599495,88281c8983fffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-123.61271190850097,41.59167750279388,88281c8985fffff,0.10800000000000001,0.0,0.0,0.0,1.0,1.0
-123.6203758688199,41.597128964652114,88281c8987fffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-123.62641372165085,41.58114171127241,88281c8989fffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-123.63407690783245,41.58659287017674,88281c898bfffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-123.61573173833769,41.5836837639098,88281c898dfffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-123.6494046883102,41.59749190205007,88281c8991fffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-123.65706928214406,41.602939774754816,88281c8993fffff,0.25200000000000006,0.5,0.0,0.0,0.0,0.5
-123.63872316286238,41.600036051897824,88281c8995fffff,0.25200000000000006,0.5,0.0,0.0,0.0,0.5
-123.64638791016003,41.605484623655514,88281c8997fffff,0.25200000000000006,0.5,0.0,0.0,0.0,0.5
-123.6524209038005,41.58949861269851,88281c8999fffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-123.66008487505094,41.59494688195511,88281c899bfffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-123.64174056346259,41.592042933813374,88281c899dfffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-123.59900582549811,41.602211510938375,88281c89a1fffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-123.60667055918765,41.60766327590959,88281c89a3fffff,0.25200000000000006,0.5,0.0,0.0,0.0,0.5
-123.58831879931323,41.60475147636303,88281c89a5fffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-123.59598368382535,41.6102039407208,88281c89a7fffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-123.60202740366691,41.594218512475756,88281c89a9fffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-123.60969151549789,41.599670673566585,88281c89abfffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-123.59134156271028,41.59675865053387,88281c89adfffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-123.62502115037054,41.61057170934041,88281c89b1fffff,0.25200000000000006,0.5,0.0,0.0,0.0,0.5
-123.63268667295011,41.616020583758804,88281c89b3fffff,0.25200000000000006,0.5,0.0,0.0,0.0,0.5
-123.61433576354794,41.61311394531495,88281c89b5fffff,0.25200000000000006,0.5,0.0,0.0,0.0,0.5
-123.62200143834798,41.618563519022175,88281c89b7fffff,0.25200000000000006,0.5,0.0,0.0,0.0,0.5
-123.62804029919832,41.602579331093466,88281c89b9fffff,0.25200000000000006,0.5,0.0,0.0,0.0,0.5
-123.63570519940511,41.60802860198569,88281c89bbfffff,0.25200000000000006,0.5,0.0,0.0,0.0,0.5
-123.61735609780943,41.60512173923227,88281c89bdfffff,0.25200000000000006,0.5,0.0,0.0,0.0,0.5
-123.62176970907487,41.5676945830814,88281c89c1fffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-123.62943180375274,41.57314723310969,88281c89c3fffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-123.61108875855717,41.570236108190436,88281c89c5fffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-123.61875100514878,41.575689457232755,88281c89c7fffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-123.62478785025664,41.55969914177435,88281c89c9fffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-123.63244932316647,41.56515218772318,88281c89cbfffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-123.61410808411759,41.56224083819135,88281c89cdfffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-123.64777367665491,41.57605499492804,88281c89d1fffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-123.6554365567716,41.58150475591915,88281c89d3fffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-123.63709436792028,41.57859878814362,88281c89d5fffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-123.64475740134657,41.584049248050654,88281c89d7fffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-123.65078938952827,41.5680601747641,88281c89d9fffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-123.65845164736407,41.57351033203044,88281c89dbfffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-123.64011126537619,41.570604138818624,88281c89ddfffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-123.59738539896543,41.58077129335684,88281c89e1fffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-123.60504841847253,41.58622494565125,88281c89e3fffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-123.58670059237029,41.58331090454913,88281c89e5fffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-123.59436376254742,41.58876525609234,88281c89e7fffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-123.60040647210499,41.572776762645915,88281c89e9fffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-123.6080688700557,41.57823081078329,88281c89ebfffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-123.58972285021048,41.575316546043524,88281c89edfffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-123.66560493948472,41.47716934293569,88281c8a01fffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-123.67326004387354,41.482625646187664,88281c8a03fffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-123.65493834204817,41.47971360533831,88281c8a05fffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-123.66259360036925,41.4851706067233,88281c8a07fffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-123.66861571759674,41.46916751575657,88281c8a09fffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-123.67627020070348,41.474624214245736,88281c8a0bfffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-123.65795030231307,41.47171194638611,88281c8a0dfffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-123.6915805670798,41.485534331223555,88281c8a11fffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-123.69923644988806,41.49098774944593,88281c8a13fffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-123.68091561524903,41.48808085600869,88281c8a15fffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-123.68857165338052,41.49353497226564,88281c8a17fffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-123.69458892008515,41.477533126902344,88281c8a19fffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-123.70224418110143,41.48298694071813,88281c8a1bfffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-123.68392515060809,41.480079819445805,88281c8a1dfffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-123.64125670500437,41.49025792755798,88281c8a21fffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-123.64891273777835,41.49571523199577,88281c8a23fffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-123.63058625412148,41.49280028704833,88281c8a25fffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-123.63824243958994,41.49825828985362,88281c8a27fffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-123.64427040888219,41.482257001049234,88281c8a29fffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-123.65192582058333,41.487714700648205,88281c8a2bfffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-123.63360114047569,41.484799529664166,88281c8a2dfffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-123.66723804723225,41.49862681936936,88281c8a31fffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-123.67489486171891,41.504081238225,88281c8a33fffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-123.65656923856724,41.50117144284403,88281c8a35fffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-123.66422620714043,41.50662655996947,88281c8a37fffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-123.67024932609655,41.49062651466885,88281c8a39fffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-123.67790551899938,41.496081329041694,88281c8a3bfffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-123.65958170011018,41.49317130679939,88281c8a3dfffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-123.66397253980374,41.45570693883519,88281c8a41fffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-123.67162593484535,41.461165125506014,88281c8a43fffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-123.65330815269847,41.45825083944465,88281c8a45fffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-123.66096170151823,41.463709724111666,88281c8a47fffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-123.6669828173097,41.44770359087701,88281c8a49fffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-123.67463559137079,41.45316217250429,88281c8a4bfffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-123.65631961183195,41.450247659284294,88281c8a4dfffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-123.68994253921477,41.46407605701022,88281c8a51fffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-123.69759671253664,41.469531359621975,88281c8a53fffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-123.67927979672649,41.466622219163085,88281c8a55fffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-123.68693412521661,41.47207821967296,88281c8a57fffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-123.69295039274263,41.45607333177771,88281c8a59fffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-123.7006039445744,41.46152902970249,88281c8a5bfffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-123.68228883208265,41.45861966125987,88281c8a5dfffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-123.63962922854631,41.46879632278412,88281c8a61fffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-123.64728355136373,41.474255510647374,88281c8a63fffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-123.62896098987878,41.47133832204248,88281c8a65fffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-123.63661546523723,41.476798208136074,88281c8a67fffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-123.64264243054309,41.460793873928445,88281c8a69fffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-123.65029613258908,41.466253456672455,88281c8a6bfffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-123.63197537382624,41.463336041882364,88281c8a6dfffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-123.7192004688504,41.51534049899655,88281c8a81fffff,0.12150000000000001,0.0,0.0,0.19999999999999996,0.0,0.19999999999999996
-123.72685883729896,41.520789145442755,88281c8a83fffff,0.12150000000000001,0.0,0.0,0.19999999999999996,0.0,0.19999999999999996
-123.70853495775162,41.517889648147715,88281c8a85fffff,0.12150000000000001,0.0,0.0,0.19999999999999996,0.0,0.19999999999999996
-123.71619348307033,41.52333899266495,88281c8a87fffff,0.12150000000000001,0.0,0.0,0.19999999999999996,0.0,0.19999999999999996
-123.72220689402315,41.507341441453754,88281c8a89fffff,0.12150000000000001,0.0,0.0,0.19999999999999996,0.0,0.19999999999999996
-123.7298646398684,41.512790484128445,88281c8a8bfffff,0.12150000000000001,0.0,0.0,0.19999999999999996,0.0,0.19999999999999996
-123.71154256600319,41.50989075832347,88281c8a8dfffff,0.12150000000000001,0.0,0.0,0.19999999999999996,0.0,0.19999999999999996
-123.74518152687226,41.52368528669336,88281c8a91fffff,0.12150000000000001,0.0,0.0,0.19999999999999996,0.0,0.19999999999999996
-123.75284066756826,41.52913104632006,88281c8a93fffff,0.12150000000000001,0.0,0.0,0.19999999999999996,0.0,0.19999999999999996
-123.73451767111771,41.52623669753009,88281c8a95fffff,0.12150000000000001,0.0,0.0,0.19999999999999996,0.0,0.19999999999999996
-123.74217697007532,41.53168315512677,88281c8a97fffff,0.12150000000000001,0.0,0.0,0.19999999999999996,0.0,0.19999999999999996
-123.74818552337305,41.51568685449889,88281c8a99fffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-123.75584404095711,41.521133010709306,88281c8a9bfffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-123.73752285089517,41.51823843258559,88281c8a9dfffff,0.12150000000000001,0.0,0.0,0.19999999999999996,0.0,0.19999999999999996
-123.69485875466204,41.528436088583284,88281c8aa1fffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-123.70251805869518,41.53388573510156,88281c8aa3fffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-123.68418938145672,41.53098333646913,88281c8aa5fffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-123.6918488411236,41.536433681294795,88281c8aa7fffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-123.69786810705878,41.52043793117672,88281c8aa9fffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-123.70552678869569,41.52588797384686,88281c8aabfffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-123.68719991725901,41.52298534767848,88281c8aadfffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-123.72084555036865,41.536784775922804,88281c8ab1fffff,0.12150000000000001,0.0,0.0,0.19999999999999996,0.0,0.19999999999999996
-123.72850562994216,41.542231535064786,88281c8ab3fffff,0.12150000000000001,0.0,0.0,0.19999999999999996,0.0,0.19999999999999996
-123.7101778291273,41.539334287101205,88281c8ab5fffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-123.7178380657272,41.5447817444502,88281c8ab7fffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-123.72385247417913,41.52878724281396,88281c8ab9fffff,0.12150000000000001,0.0,0.0,0.19999999999999996,0.0,0.19999999999999996
-123.73151193084679,41.534234398462864,88281c8abbfffff,0.12150000000000001,0.0,0.0,0.19999999999999996,0.0,0.19999999999999996
-123.71318593654273,41.531336922139566,88281c8abdfffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-123.71755610065416,41.49389128757756,88281c8ac1fffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-123.72521275872884,41.49934182035598,88281c8ac3fffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-123.70689279880192,41.49644007398017,88281c8ac5fffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
